target,leave_one_target_estimate,change_from_full
ENSG00000091527,-1.2814229697410477,0.0
ENSG00000091542,-1.2814229697410477,0.0
ENSG00000091592,-1.2814229697410477,0.0
ENSG00000091732,-1.2814229697410477,0.0
ENSG00000092010,-1.2814229697410477,0.0
ENSG00000092140,-1.2814229697410477,0.0
ENSG00000092148,-1.2814229697410477,0.0
ENSG00000092531,-1.2814229697410477,0.0
ENSG00000092621,-1.2814229697410477,0.0
ENSG00000092841,-1.2814229697410477,0.0
ENSG00000092847,-1.2814229697410477,0.0
ENSG00000092871,-1.2814229697410477,0.0
ENSG00000092929,-1.2814229697410477,0.0
ENSG00000092931,-1.2814229697410477,0.0
ENSG00000092978,-1.2814229697410477,0.0
ENSG00000093183,-1.2814229697410477,0.0
ENSG00000093217,-1.2814229697410477,0.0
ENSG00000094841,-1.2814229697410477,0.0
ENSG00000094916,-1.2814229697410477,0.0
ENSG00000095002,-1.2814229697410477,0.0
ENSG00000095015,-1.2814229697410477,0.0
ENSG00000095261,-1.2814229697410477,0.0
ENSG00000095564,-1.2814229697410477,0.0
ENSG00000095787,-1.2814229697410477,0.0
ENSG00000096060,-1.2814229697410477,0.0
ENSG00000096092,-1.2814229697410477,0.0
ENSG00000096384,-1.2814229697410477,0.0
ENSG00000096433,-1.2814229697410477,0.0
ENSG00000096654,-1.2814229697410477,0.0
ENSG00000096746,-1.2814229697410477,0.0
ENSG00000096968,-1.2814229697410477,0.0
ENSG00000096996,-1.2814229697410477,0.0
ENSG00000099203,-1.2814229697410477,0.0
ENSG00000099219,-1.2814229697410477,0.0
ENSG00000099330,-1.2814229697410477,0.0
ENSG00000099622,-1.2814229697410477,0.0
ENSG00000099624,-1.2814229697410477,0.0
ENSG00000099804,-1.2814229697410477,0.0
ENSG00000099810,-1.2814229697410477,0.0
ENSG00000099849,-1.2814229697410477,0.0
ENSG00000099860,-1.2814229697410477,0.0
ENSG00000099875,-1.2814229697410477,0.0
ENSG00000099910,-1.2814229697410477,0.0
ENSG00000099917,-1.2814229697410477,0.0
ENSG00000099942,-1.2814229697410477,0.0
ENSG00000099985,-1.2814229697410477,0.0
ENSG00000099992,-1.2814229697410477,0.0
ENSG00000100003,-1.2814229697410477,0.0
ENSG00000100014,-1.2814229697410477,0.0
ENSG00000100030,-1.2814229697410477,0.0
ENSG00000100034,-1.2814229697410477,0.0
ENSG00000100038,-1.2814229697410477,0.0
ENSG00000100075,-1.2814229697410477,0.0
ENSG00000100083,-1.2814229697410477,0.0
ENSG00000100097,-1.2814229697410477,0.0
ENSG00000100105,-1.2814229697410477,0.0
ENSG00000100129,-1.2814229697410477,0.0
ENSG00000100147,-1.2814229697410477,0.0
ENSG00000100151,-1.2814229697410477,0.0
ENSG00000100201,-1.2814229697410477,0.0
ENSG00000100206,-1.2814229697410477,0.0
ENSG00000100211,-1.2814229697410477,0.0
ENSG00000100219,-1.2814229697410477,0.0
ENSG00000100221,-1.2814229697410477,0.0
ENSG00000100225,-1.2814229697410477,0.0
ENSG00000100239,-1.2814229697410477,0.0
ENSG00000100241,-1.2814229697410477,0.0
ENSG00000100242,-1.2814229697410477,0.0
ENSG00000100246,-1.2814229697410477,0.0
ENSG00000100271,-1.2814229697410477,0.0
ENSG00000100280,-1.2814229697410477,0.0
ENSG00000100281,-1.2814229697410477,0.0
ENSG00000100284,-1.2814229697410477,0.0
ENSG00000100288,-1.2814229697410477,0.0
ENSG00000100294,-1.2814229697410477,0.0
ENSG00000100298,-1.2814229697410477,0.0
ENSG00000100299,-1.2814229697410477,0.0
ENSG00000100304,-1.2814229697410477,0.0
ENSG00000100324,-1.2814229697410477,0.0
ENSG00000100325,-1.2814229697410477,0.0
ENSG00000100335,-1.2814229697410477,0.0
ENSG00000100345,-1.2814229697410477,0.0
ENSG00000100350,-1.2814229697410477,0.0
ENSG00000100359,-1.2814229697410477,0.0
ENSG00000100360,-1.2814229697410477,0.0
ENSG00000100364,-1.2814229697410477,0.0
ENSG00000100365,-1.2814229697410477,0.0
ENSG00000100379,-1.2814229697410477,0.0
ENSG00000100380,-1.2814229697410477,0.0
ENSG00000100393,-1.2814229697410477,0.0
ENSG00000100395,-1.2814229697410477,0.0
ENSG00000100416,-1.2814229697410477,0.0
ENSG00000100417,-1.2814229697410477,0.0
ENSG00000100439,-1.2814229697410477,0.0
ENSG00000100445,-1.2814229697410477,0.0
ENSG00000100483,-1.2814229697410477,0.0
ENSG00000100503,-1.2814229697410477,0.0
ENSG00000100526,-1.2814229697410477,0.0
ENSG00000100528,-1.2814229697410477,0.0
ENSG00000100532,-1.2814229697410477,0.0
ENSG00000100580,-1.2814229697410477,0.0
ENSG00000100592,-1.2814229697410477,0.0
ENSG00000100644,-1.2814229697410477,0.0
ENSG00000100650,-1.2814229697410477,0.0
ENSG00000100722,-1.2814229697410477,0.0
ENSG00000100731,-1.2814229697410477,0.0
ENSG00000100796,-1.2814229697410477,0.0
ENSG00000100802,-1.2814229697410477,0.0
ENSG00000100804,-1.2814229697410477,0.0
ENSG00000100811,-1.2814229697410477,0.0
ENSG00000100852,-1.2814229697410477,0.0
ENSG00000100889,-1.2814229697410477,0.0
ENSG00000100890,-1.2814229697410477,0.0
ENSG00000100897,-1.2814229697410477,0.0
ENSG00000100906,-1.2814229697410477,0.0
ENSG00000100911,-1.2814229697410477,0.0
ENSG00000100916,-1.2814229697410477,0.0
ENSG00000100934,-1.2814229697410477,0.0
ENSG00000100982,-1.2814229697410477,0.0
ENSG00000100991,-1.2814229697410477,0.0
ENSG00000100994,-1.2814229697410477,0.0
ENSG00000100997,-1.2814229697410477,0.0
ENSG00000101040,-1.2814229697410477,0.0
ENSG00000101052,-1.2814229697410477,0.0
ENSG00000101084,-1.2814229697410477,0.0
ENSG00000101126,-1.2814229697410477,0.0
ENSG00000101152,-1.2814229697410477,0.0
ENSG00000101181,-1.2814229697410477,0.0
ENSG00000101190,-1.2814229697410477,0.0
ENSG00000101191,-1.2814229697410477,0.0
ENSG00000101199,-1.2814229697410477,0.0
ENSG00000101236,-1.2814229697410477,0.0
ENSG00000101255,-1.2814229697410477,0.0
ENSG00000101266,-1.2814229697410477,0.0
ENSG00000101310,-1.2814229697410477,0.0
ENSG00000101346,-1.2814229697410477,0.0
ENSG00000101363,-1.2814229697410477,0.0
ENSG00000101365,-1.2814229697410477,0.0
ENSG00000101367,-1.2814229697410477,0.0
ENSG00000101400,-1.2814229697410477,0.0
ENSG00000101417,-1.2814229697410477,0.0
ENSG00000101421,-1.2814229697410477,0.0
ENSG00000101442,-1.2814229697410477,0.0
ENSG00000101445,-1.2814229697410477,0.0
ENSG00000101457,-1.2814229697410477,0.0
ENSG00000101474,-1.2814229697410477,0.0
ENSG00000101544,-1.2814229697410477,0.0
ENSG00000101557,-1.2814229697410477,0.0
ENSG00000101596,-1.2814229697410477,0.0
ENSG00000101608,-1.2814229697410477,0.0
ENSG00000101695,-1.2814229697410477,0.0
ENSG00000101752,-1.2814229697410477,0.0
ENSG00000101782,-1.2814229697410477,0.0
ENSG00000101856,-1.2814229697410477,0.0
ENSG00000101888,-1.2814229697410477,0.0
ENSG00000101901,-1.2814229697410477,0.0
ENSG00000101940,-1.2814229697410477,0.0
ENSG00000101945,-1.2814229697410477,0.0
ENSG00000101972,-1.2814229697410477,0.0
ENSG00000101997,-1.2814229697410477,0.0
ENSG00000102007,-1.2814229697410477,0.0
ENSG00000102032,-1.2814229697410477,0.0
ENSG00000102034,-1.2814229697410477,0.0
ENSG00000102078,-1.2814229697410477,0.0
ENSG00000102172,-1.2814229697410477,0.0
ENSG00000102178,-1.2814229697410477,0.0
ENSG00000102189,-1.2814229697410477,0.0
ENSG00000102226,-1.2814229697410477,0.0
ENSG00000102241,-1.2814229697410477,0.0
ENSG00000102309,-1.2814229697410477,0.0
ENSG00000102316,-1.2814229697410477,0.0
ENSG00000102401,-1.2814229697410477,0.0
ENSG00000102409,-1.2814229697410477,0.0
ENSG00000102471,-1.2814229697410477,0.0
ENSG00000102531,-1.2814229697410477,0.0
ENSG00000102543,-1.2814229697410477,0.0
ENSG00000102580,-1.2814229697410477,0.0
ENSG00000102710,-1.2814229697410477,0.0
ENSG00000102743,-1.2814229697410477,0.0
ENSG00000102753,-1.2814229697410477,0.0
ENSG00000102763,-1.2814229697410477,0.0
ENSG00000102786,-1.2814229697410477,0.0
ENSG00000102805,-1.2814229697410477,0.0
ENSG00000102858,-1.2814229697410477,0.0
ENSG00000102879,-1.2814229697410477,0.0
ENSG00000102882,-1.2814229697410477,0.0
ENSG00000102908,-1.2814229697410477,0.0
ENSG00000102910,-1.2814229697410477,0.0
ENSG00000102921,-1.2814229697410477,0.0
ENSG00000102981,-1.2814229697410477,0.0
ENSG00000103005,-1.2814229697410477,0.0
ENSG00000103018,-1.2814229697410477,0.0
ENSG00000103024,-1.2814229697410477,0.0
ENSG00000103037,-1.2814229697410477,0.0
ENSG00000103043,-1.2814229697410477,0.0
ENSG00000103091,-1.2814229697410477,0.0
ENSG00000103121,-1.2814229697410477,0.0
ENSG00000103160,-1.2814229697410477,0.0
ENSG00000103174,-1.2814229697410477,0.0
ENSG00000103194,-1.2814229697410477,0.0
ENSG00000103202,-1.2814229697410477,0.0
ENSG00000103222,-1.2814229697410477,0.0
ENSG00000103248,-1.2814229697410477,0.0
ENSG00000103257,-1.2814229697410477,0.0
ENSG00000103319,-1.2814229697410477,0.0
ENSG00000103351,-1.2814229697410477,0.0
ENSG00000103356,-1.2814229697410477,0.0
ENSG00000103363,-1.2814229697410477,0.0
ENSG00000103365,-1.2814229697410477,0.0
ENSG00000103381,-1.2814229697410477,0.0
ENSG00000103479,-1.2814229697410477,0.0
ENSG00000103502,-1.2814229697410477,0.0
ENSG00000103512,-1.2814229697410477,0.0
ENSG00000103550,-1.2814229697410477,0.0
ENSG00000103591,-1.2814229697410477,0.0
ENSG00000103642,-1.2814229697410477,0.0
ENSG00000103811,-1.2814229697410477,0.0
ENSG00000103876,-1.2814229697410477,0.0
ENSG00000103942,-1.2814229697410477,0.0
ENSG00000103966,-1.2814229697410477,0.0
ENSG00000103994,-1.2814229697410477,0.0
ENSG00000104043,-1.2814229697410477,0.0
ENSG00000104081,-1.2814229697410477,0.0
ENSG00000104133,-1.2814229697410477,0.0
ENSG00000104164,-1.2814229697410477,0.0
ENSG00000104228,-1.2814229697410477,0.0
ENSG00000104290,-1.2814229697410477,0.0
ENSG00000104341,-1.2814229697410477,0.0
ENSG00000104343,-1.2814229697410477,0.0
ENSG00000104365,-1.2814229697410477,0.0
ENSG00000104381,-1.2814229697410477,0.0
ENSG00000104419,-1.2814229697410477,0.0
ENSG00000104447,-1.2814229697410477,0.0
ENSG00000104472,-1.2814229697410477,0.0
ENSG00000104497,-1.2814229697410477,0.0
ENSG00000104517,-1.2814229697410477,0.0
ENSG00000104522,-1.2814229697410477,0.0
ENSG00000104613,-1.2814229697410477,0.0
ENSG00000104635,-1.2814229697410477,0.0
ENSG00000104679,-1.2814229697410477,0.0
ENSG00000104689,-1.2814229697410477,0.0
ENSG00000104691,-1.2814229697410477,0.0
ENSG00000104714,-1.2814229697410477,0.0
ENSG00000104731,-1.2814229697410477,0.0
ENSG00000104763,-1.2814229697410477,0.0
ENSG00000104765,-1.2814229697410477,0.0
ENSG00000104814,-1.2814229697410477,0.0
ENSG00000104835,-1.2814229697410477,0.0
ENSG00000104853,-1.2814229697410477,0.0
ENSG00000104866,-1.2814229697410477,0.0
ENSG00000104881,-1.2814229697410477,0.0
ENSG00000104894,-1.2814229697410477,0.0
ENSG00000104904,-1.2814229697410477,0.0
ENSG00000104915,-1.2814229697410477,0.0
ENSG00000104960,-1.2814229697410477,0.0
ENSG00000104964,-1.2814229697410477,0.0
ENSG00000104979,-1.2814229697410477,0.0
ENSG00000105063,-1.2814229697410477,0.0
ENSG00000105122,-1.2814229697410477,0.0
ENSG00000105135,-1.2814229697410477,0.0
ENSG00000105173,-1.2814229697410477,0.0
ENSG00000105185,-1.2814229697410477,0.0
ENSG00000105186,-1.2814229697410477,0.0
ENSG00000105204,-1.2814229697410477,0.0
ENSG00000105220,-1.2814229697410477,0.0
ENSG00000105221,-1.2814229697410477,0.0
ENSG00000105287,-1.2814229697410477,0.0
ENSG00000105321,-1.2814229697410477,0.0
ENSG00000105323,-1.2814229697410477,0.0
ENSG00000105327,-1.2814229697410477,0.0
ENSG00000105329,-1.2814229697410477,0.0
ENSG00000105393,-1.2814229697410477,0.0
ENSG00000105404,-1.2814229697410477,0.0
ENSG00000105438,-1.2814229697410477,0.0
ENSG00000105497,-1.2814229697410477,0.0
ENSG00000105518,-1.2814229697410477,0.0
ENSG00000105576,-1.2814229697410477,0.0
ENSG00000105583,-1.2814229697410477,0.0
ENSG00000105612,-1.2814229697410477,0.0
ENSG00000105647,-1.2814229697410477,0.0
ENSG00000105708,-1.2814229697410477,0.0
ENSG00000105717,-1.2814229697410477,0.0
ENSG00000105723,-1.2814229697410477,0.0
ENSG00000105726,-1.2814229697410477,0.0
ENSG00000105738,-1.2814229697410477,0.0
ENSG00000105750,-1.2814229697410477,0.0
ENSG00000105755,-1.2814229697410477,0.0
ENSG00000105771,-1.2814229697410477,0.0
ENSG00000105793,-1.2814229697410477,0.0
ENSG00000105851,-1.2814229697410477,0.0
ENSG00000105856,-1.2814229697410477,0.0
ENSG00000105866,-1.2814229697410477,0.0
ENSG00000105875,-1.2814229697410477,0.0
ENSG00000105879,-1.2814229697410477,0.0
ENSG00000105887,-1.2814229697410477,0.0
ENSG00000105926,-1.2814229697410477,0.0
ENSG00000105983,-1.2814229697410477,0.0
ENSG00000105993,-1.2814229697410477,0.0
ENSG00000106003,-1.2814229697410477,0.0
ENSG00000106009,-1.2814229697410477,0.0
ENSG00000106049,-1.2814229697410477,0.0
ENSG00000106052,-1.2814229697410477,0.0
ENSG00000106100,-1.2814229697410477,0.0
ENSG00000106211,-1.2814229697410477,0.0
ENSG00000106266,-1.2814229697410477,0.0
ENSG00000106268,-1.2814229697410477,0.0
ENSG00000106299,-1.2814229697410477,0.0
ENSG00000106330,-1.2814229697410477,0.0
ENSG00000106346,-1.2814229697410477,0.0
ENSG00000106351,-1.2814229697410477,0.0
ENSG00000106392,-1.2814229697410477,0.0
ENSG00000106443,-1.2814229697410477,0.0
ENSG00000106460,-1.2814229697410477,0.0
ENSG00000106477,-1.2814229697410477,0.0
ENSG00000106479,-1.2814229697410477,0.0
ENSG00000106546,-1.2814229697410477,0.0
ENSG00000106605,-1.2814229697410477,0.0
ENSG00000106609,-1.2814229697410477,0.0
ENSG00000106615,-1.2814229697410477,0.0
ENSG00000106682,-1.2814229697410477,0.0
ENSG00000106683,-1.2814229697410477,0.0
ENSG00000106692,-1.2814229697410477,0.0
ENSG00000106733,-1.2814229697410477,0.0
ENSG00000106771,-1.2814229697410477,0.0
ENSG00000106829,-1.2814229697410477,0.0
ENSG00000106952,-1.2814229697410477,0.0
ENSG00000106991,-1.2814229697410477,0.0
ENSG00000106993,-1.2814229697410477,0.0
ENSG00000107020,-1.2814229697410477,0.0
ENSG00000107021,-1.2814229697410477,0.0
ENSG00000107077,-1.2814229697410477,0.0
ENSG00000107140,-1.2814229697410477,0.0
ENSG00000107223,-1.2814229697410477,0.0
ENSG00000107341,-1.2814229697410477,0.0
ENSG00000107443,-1.2814229697410477,0.0
ENSG00000107485,-1.2814229697410477,0.0
ENSG00000107537,-1.2814229697410477,0.0
ENSG00000107560,-1.2814229697410477,0.0
ENSG00000107614,-1.2814229697410477,0.0
ENSG00000107651,-1.2814229697410477,0.0
ENSG00000107669,-1.2814229697410477,0.0
ENSG00000107679,-1.2814229697410477,0.0
ENSG00000107738,-1.2814229697410477,0.0
ENSG00000107745,-1.2814229697410477,0.0
ENSG00000107758,-1.2814229697410477,0.0
ENSG00000107779,-1.2814229697410477,0.0
ENSG00000107798,-1.2814229697410477,0.0
ENSG00000107815,-1.2814229697410477,0.0
ENSG00000107816,-1.2814229697410477,0.0
ENSG00000107819,-1.2814229697410477,0.0
ENSG00000107833,-1.2814229697410477,0.0
ENSG00000107863,-1.2814229697410477,0.0
ENSG00000107864,-1.2814229697410477,0.0
ENSG00000107872,-1.2814229697410477,0.0
ENSG00000107882,-1.2814229697410477,0.0
ENSG00000107890,-1.2814229697410477,0.0
ENSG00000107897,-1.2814229697410477,0.0
ENSG00000107902,-1.2814229697410477,0.0
ENSG00000107929,-1.2814229697410477,0.0
ENSG00000108064,-1.2814229697410477,0.0
ENSG00000108106,-1.2814229697410477,0.0
ENSG00000108256,-1.2814229697410477,0.0
ENSG00000108349,-1.2814229697410477,0.0
ENSG00000108389,-1.2814229697410477,0.0
ENSG00000108439,-1.2814229697410477,0.0
ENSG00000108468,-1.2814229697410477,0.0
ENSG00000108510,-1.2814229697410477,0.0
ENSG00000108557,-1.2814229697410477,0.0
ENSG00000108591,-1.2814229697410477,0.0
ENSG00000108599,-1.2814229697410477,0.0
ENSG00000108604,-1.2814229697410477,0.0
ENSG00000108666,-1.2814229697410477,0.0
ENSG00000108679,-1.2814229697410477,0.0
ENSG00000108771,-1.2814229697410477,0.0
ENSG00000108774,-1.2814229697410477,0.0
ENSG00000108819,-1.2814229697410477,0.0
ENSG00000108828,-1.2814229697410477,0.0
ENSG00000108854,-1.2814229697410477,0.0
ENSG00000108953,-1.2814229697410477,0.0
ENSG00000109016,-1.2814229697410477,0.0
ENSG00000109046,-1.2814229697410477,0.0
ENSG00000109062,-1.2814229697410477,0.0
ENSG00000109084,-1.2814229697410477,0.0
ENSG00000109103,-1.2814229697410477,0.0
ENSG00000109107,-1.2814229697410477,0.0
ENSG00000109118,-1.2814229697410477,0.0
ENSG00000109133,-1.2814229697410477,0.0
ENSG00000109171,-1.2814229697410477,0.0
ENSG00000109184,-1.2814229697410477,0.0
ENSG00000109189,-1.2814229697410477,0.0
ENSG00000109220,-1.2814229697410477,0.0
ENSG00000109320,-1.2814229697410477,0.0
ENSG00000109323,-1.2814229697410477,0.0
ENSG00000109332,-1.2814229697410477,0.0
ENSG00000109390,-1.2814229697410477,0.0
ENSG00000109445,-1.2814229697410477,0.0
ENSG00000109536,-1.2814229697410477,0.0
ENSG00000109572,-1.2814229697410477,0.0
ENSG00000109586,-1.2814229697410477,0.0
ENSG00000109670,-1.2814229697410477,0.0
ENSG00000109674,-1.2814229697410477,0.0
ENSG00000109689,-1.2814229697410477,0.0
ENSG00000109814,-1.2814229697410477,0.0
ENSG00000109854,-1.2814229697410477,0.0
ENSG00000109861,-1.2814229697410477,0.0
ENSG00000109881,-1.2814229697410477,0.0
ENSG00000109919,-1.2814229697410477,0.0
ENSG00000110002,-1.2814229697410477,0.0
ENSG00000110013,-1.2814229697410477,0.0
ENSG00000110031,-1.2814229697410477,0.0
ENSG00000110046,-1.2814229697410477,0.0
ENSG00000110047,-1.2814229697410477,0.0
ENSG00000110057,-1.2814229697410477,0.0
ENSG00000110060,-1.2814229697410477,0.0
ENSG00000110066,-1.2814229697410477,0.0
ENSG00000110075,-1.2814229697410477,0.0
ENSG00000110080,-1.2814229697410477,0.0
ENSG00000110090,-1.2814229697410477,0.0
ENSG00000110108,-1.2814229697410477,0.0
ENSG00000110200,-1.2814229697410477,0.0
ENSG00000110274,-1.2814229697410477,0.0
ENSG00000110315,-1.2814229697410477,0.0
ENSG00000110321,-1.2814229697410477,0.0
ENSG00000110324,-1.2814229697410477,0.0
ENSG00000110330,-1.2814229697410477,0.0
ENSG00000110344,-1.2814229697410477,0.0
ENSG00000110395,-1.2814229697410477,0.0
ENSG00000110422,-1.2814229697410477,0.0
ENSG00000110442,-1.2814229697410477,0.0
ENSG00000110448,-1.2814229697410477,0.0
ENSG00000110497,-1.2814229697410477,0.0
ENSG00000110514,-1.2814229697410477,0.0
ENSG00000110583,-1.2814229697410477,0.0
ENSG00000110651,-1.2814229697410477,0.0
ENSG00000110660,-1.2814229697410477,0.0
ENSG00000110696,-1.2814229697410477,0.0
ENSG00000110711,-1.2814229697410477,0.0
ENSG00000110717,-1.2814229697410477,0.0
ENSG00000110719,-1.2814229697410477,0.0
ENSG00000110848,-1.2814229697410477,0.0
ENSG00000110876,-1.2814229697410477,0.0
ENSG00000110880,-1.2814229697410477,0.0
ENSG00000110911,-1.2814229697410477,0.0
ENSG00000110925,-1.2814229697410477,0.0
ENSG00000110934,-1.2814229697410477,0.0
ENSG00000110944,-1.2814229697410477,0.0
ENSG00000110987,-1.2814229697410477,0.0
ENSG00000111011,-1.2814229697410477,0.0
ENSG00000111144,-1.2814229697410477,0.0
ENSG00000111145,-1.2814229697410477,0.0
ENSG00000111196,-1.2814229697410477,0.0
ENSG00000111224,-1.2814229697410477,0.0
ENSG00000111252,-1.2814229697410477,0.0
ENSG00000111266,-1.2814229697410477,0.0
ENSG00000111269,-1.2814229697410477,0.0
ENSG00000111325,-1.2814229697410477,0.0
ENSG00000111331,-1.2814229697410477,0.0
ENSG00000111335,-1.2814229697410477,0.0
ENSG00000111348,-1.2814229697410477,0.0
ENSG00000111424,-1.2814229697410477,0.0
ENSG00000111450,-1.2814229697410477,0.0
ENSG00000111530,-1.2814229697410477,0.0
ENSG00000111540,-1.2814229697410477,0.0
ENSG00000111554,-1.2814229697410477,0.0
ENSG00000111642,-1.2814229697410477,0.0
ENSG00000111647,-1.2814229697410477,0.0
ENSG00000111665,-1.2814229697410477,0.0
ENSG00000111670,-1.2814229697410477,0.0
ENSG00000111671,-1.2814229697410477,0.0
ENSG00000111674,-1.2814229697410477,0.0
ENSG00000111676,-1.2814229697410477,0.0
ENSG00000111678,-1.2814229697410477,0.0
ENSG00000111679,-1.2814229697410477,0.0
ENSG00000111696,-1.2814229697410477,0.0
ENSG00000111727,-1.2814229697410477,0.0
ENSG00000111731,-1.2814229697410477,0.0
ENSG00000111737,-1.2814229697410477,0.0
ENSG00000111752,-1.2814229697410477,0.0
ENSG00000111785,-1.2814229697410477,0.0
ENSG00000111786,-1.2814229697410477,0.0
ENSG00000111875,-1.2814229697410477,0.0
ENSG00000111879,-1.2814229697410477,0.0
ENSG00000111885,-1.2814229697410477,0.0
ENSG00000111897,-1.2814229697410477,0.0
ENSG00000111911,-1.2814229697410477,0.0
ENSG00000112031,-1.2814229697410477,0.0
ENSG00000112033,-1.2814229697410477,0.0
ENSG00000112039,-1.2814229697410477,0.0
ENSG00000112079,-1.2814229697410477,0.0
ENSG00000112130,-1.2814229697410477,0.0
ENSG00000112149,-1.2814229697410477,0.0
ENSG00000112167,-1.2814229697410477,0.0
ENSG00000112200,-1.2814229697410477,0.0
ENSG00000112210,-1.2814229697410477,0.0
ENSG00000112234,-1.2814229697410477,0.0
ENSG00000112237,-1.2814229697410477,0.0
ENSG00000112282,-1.2814229697410477,0.0
ENSG00000112305,-1.2814229697410477,0.0
ENSG00000112335,-1.2814229697410477,0.0
ENSG00000112343,-1.2814229697410477,0.0
ENSG00000112357,-1.2814229697410477,0.0
ENSG00000112378,-1.2814229697410477,0.0
ENSG00000112406,-1.2814229697410477,0.0
ENSG00000112531,-1.2814229697410477,0.0
ENSG00000112561,-1.2814229697410477,0.0
ENSG00000112584,-1.2814229697410477,0.0
ENSG00000112640,-1.2814229697410477,0.0
ENSG00000112659,-1.2814229697410477,0.0
ENSG00000112697,-1.2814229697410477,0.0
ENSG00000112763,-1.2814229697410477,0.0
ENSG00000112782,-1.2814229697410477,0.0
ENSG00000112851,-1.2814229697410477,0.0
ENSG00000112877,-1.2814229697410477,0.0
ENSG00000112893,-1.2814229697410477,0.0
ENSG00000112941,-1.2814229697410477,0.0
ENSG00000112992,-1.2814229697410477,0.0
ENSG00000113068,-1.2814229697410477,0.0
ENSG00000113070,-1.2814229697410477,0.0
ENSG00000113108,-1.2814229697410477,0.0
ENSG00000113119,-1.2814229697410477,0.0
ENSG00000113240,-1.2814229697410477,0.0
ENSG00000113263,-1.2814229697410477,0.0
ENSG00000113282,-1.2814229697410477,0.0
ENSG00000113300,-1.2814229697410477,0.0
ENSG00000113368,-1.2814229697410477,0.0
ENSG00000113369,-1.2814229697410477,0.0
ENSG00000113387,-1.2814229697410477,0.0
ENSG00000113391,-1.2814229697410477,0.0
ENSG00000113532,-1.2814229697410477,0.0
ENSG00000113552,-1.2814229697410477,0.0
ENSG00000113580,-1.2814229697410477,0.0
ENSG00000113583,-1.2814229697410477,0.0
ENSG00000113597,-1.2814229697410477,0.0
ENSG00000113638,-1.2814229697410477,0.0
ENSG00000113648,-1.2814229697410477,0.0
ENSG00000113658,-1.2814229697410477,0.0
ENSG00000113732,-1.2814229697410477,0.0
ENSG00000113742,-1.2814229697410477,0.0
ENSG00000113761,-1.2814229697410477,0.0
ENSG00000113811,-1.2814229697410477,0.0
ENSG00000113845,-1.2814229697410477,0.0
ENSG00000113851,-1.2814229697410477,0.0
ENSG00000113971,-1.2814229697410477,0.0
ENSG00000114026,-1.2814229697410477,0.0
ENSG00000114054,-1.2814229697410477,0.0
ENSG00000114062,-1.2814229697410477,0.0
ENSG00000114127,-1.2814229697410477,0.0
ENSG00000114166,-1.2814229697410477,0.0
ENSG00000114209,-1.2814229697410477,0.0
ENSG00000114302,-1.2814229697410477,0.0
ENSG00000114316,-1.2814229697410477,0.0
ENSG00000114354,-1.2814229697410477,0.0
ENSG00000114383,-1.2814229697410477,0.0
ENSG00000114395,-1.2814229697410477,0.0
ENSG00000114405,-1.2814229697410477,0.0
ENSG00000114416,-1.2814229697410477,0.0
ENSG00000114423,-1.2814229697410477,0.0
ENSG00000114439,-1.2814229697410477,0.0
ENSG00000114446,-1.2814229697410477,0.0
ENSG00000114450,-1.2814229697410477,0.0
ENSG00000114529,-1.2814229697410477,0.0
ENSG00000114626,-1.2814229697410477,0.0
ENSG00000114648,-1.2814229697410477,0.0
ENSG00000114737,-1.2814229697410477,0.0
ENSG00000114744,-1.2814229697410477,0.0
ENSG00000114770,-1.2814229697410477,0.0
ENSG00000114796,-1.2814229697410477,0.0
ENSG00000114850,-1.2814229697410477,0.0
ENSG00000114857,-1.2814229697410477,0.0
ENSG00000114978,-1.2814229697410477,0.0
ENSG00000114988,-1.2814229697410477,0.0
ENSG00000115073,-1.2814229697410477,0.0
ENSG00000115091,-1.2814229697410477,0.0
ENSG00000115137,-1.2814229697410477,0.0
ENSG00000115145,-1.2814229697410477,0.0
ENSG00000115159,-1.2814229697410477,0.0
ENSG00000115165,-1.2814229697410477,0.0
ENSG00000115232,-1.2814229697410477,0.0
ENSG00000115271,-1.2814229697410477,0.0
ENSG00000115275,-1.2814229697410477,0.0
ENSG00000115282,-1.2814229697410477,0.0
ENSG00000115286,-1.2814229697410477,0.0
ENSG00000115289,-1.2814229697410477,0.0
ENSG00000115295,-1.2814229697410477,0.0
ENSG00000115325,-1.2814229697410477,0.0
ENSG00000115350,-1.2814229697410477,0.0
ENSG00000115415,-1.2814229697410477,0.0
ENSG00000115419,-1.2814229697410477,0.0
ENSG00000115464,-1.2814229697410477,0.0
ENSG00000115504,-1.2814229697410477,0.0
ENSG00000115520,-1.2814229697410477,0.0
ENSG00000115523,-1.2814229697410477,0.0
ENSG00000115525,-1.2814229697410477,0.0
ENSG00000115526,-1.2814229697410477,0.0
ENSG00000115548,-1.2814229697410477,0.0
ENSG00000115607,-1.2814229697410477,0.0
ENSG00000115652,-1.2814229697410477,0.0
ENSG00000115661,-1.2814229697410477,0.0
ENSG00000115694,-1.2814229697410477,0.0
ENSG00000115756,-1.2814229697410477,0.0
ENSG00000115758,-1.2814229697410477,0.0
ENSG00000115808,-1.2814229697410477,0.0
ENSG00000115825,-1.2814229697410477,0.0
ENSG00000115902,-1.2814229697410477,0.0
ENSG00000115904,-1.2814229697410477,0.0
ENSG00000115970,-1.2814229697410477,0.0
ENSG00000115977,-1.2814229697410477,0.0
