target,max_cooks_distance,max_leverage
ENSG00000176407,0.00014532246366733294,0.0010665421009573883
ENSG00000172331,0.00014505537045355246,0.0006735256068091146
ENSG00000100225,0.00014501204651190931,0.001661743865361272
ENSG00000138767,0.00014478976014524808,0.001186926155148842
ENSG00000071054,0.00014470448580157846,0.0008741611424546948
ENSG00000141506,0.00014469663428597564,0.0008219958004897904
ENSG00000089123,0.00014459318842607383,0.0008654205108826923
ENSG00000156860,0.0001445382151340074,0.0012040916943892362
ENSG00000196072,0.00014431522769004542,0.0011636089260664761
ENSG00000177425,0.00014399794108614042,0.003486940527976803
ENSG00000116918,0.0001436247046098858,0.0007011107408169037
ENSG00000186174,0.0001434604286097797,0.0005373177627517498
ENSG00000198624,0.0001433644259197683,0.0005747693716129643
ENSG00000197019,0.00014333031890635846,0.00308873116452484
ENSG00000102218,0.0001433048745040884,0.0007917877263999872
ENSG00000171262,0.0001431441625320866,0.0017801755136371512
ENSG00000133794,0.00014310691626656736,0.0022213897782346922
ENSG00000122958,0.00014291174850687545,0.0007859299596367061
ENSG00000101255,0.00014269945867538395,0.002554693230660263
ENSG00000184371,0.0001426470567826259,0.0010771374336245758
ENSG00000107874,0.00014258736557716263,0.001871693209377269
ENSG00000143162,0.00014229857566680674,0.003302860477455345
ENSG00000119138,0.00014223154759494328,0.0023989604479173164
ENSG00000072210,0.0001421577400776835,0.0006345906922076906
ENSG00000153234,0.0001420781944507838,0.002342024990769946
ENSG00000175197,0.00014188154590642516,0.002791361233351171
ENSG00000114999,0.00014171719336735674,0.0017058439029157936
ENSG00000166669,0.00014165796131014182,0.0028350141062867796
ENSG00000157637,0.00014155371780730211,0.00046342152221831714
ENSG00000170322,0.00014144073280854497,0.007061218012270998
ENSG00000111678,0.00014138048329622287,0.0012133860916450367
ENSG00000100647,0.00014121888103555221,0.0009190143511780105
ENSG00000128050,0.00014121015073266882,0.0014353536393575173
ENSG00000111860,0.0001412060135326281,0.001584150648498204
ENSG00000174500,0.00014110120465267223,0.000767696101074835
ENSG00000148484,0.0001408524404469788,0.0007701993778499877
ENSG00000126368,0.0001403920452724561,0.003592154772535139
ENSG00000186469,0.0001401006382498817,0.0009507885210464046
ENSG00000173020,0.00013995381387557098,0.0017821487907439615
ENSG00000011143,0.0001398764495146569,0.0007948792870738934
ENSG00000110066,0.00013980036961824802,0.001329652790779492
ENSG00000148154,0.00013972531957676213,0.0007170290656487535
ENSG00000086200,0.00013970473301565915,0.0009500769895425067
ENSG00000164306,0.00013970377521388048,0.0011208483484819191
ENSG00000156795,0.00013966580331867596,0.0009585193034369948
ENSG00000179119,0.0001396631399342963,0.0006419203582548378
ENSG00000073169,0.00013954499805211097,0.001806185298654524
ENSG00000130175,0.00013946370217757885,0.0009390405554715469
ENSG00000132466,0.00013941994105326117,0.001689391137610342
ENSG00000099624,0.000139389093510361,0.0007807637563114141
ENSG00000137207,0.00013930722532150928,0.0007615772975581488
ENSG00000185507,0.00013918917159157833,0.0021397570478105554
ENSG00000177432,0.00013885656699540717,0.0013230445338636104
ENSG00000224877,0.00013864949113530928,0.0013189234419163764
ENSG00000144597,0.0001386244447928099,0.0036328016981166506
ENSG00000241837,0.00013849185469425444,0.002175875651000942
ENSG00000069849,0.00013846678343163674,0.0015896309654211884
ENSG00000188735,0.00013817036047987857,0.0008492307780211173
ENSG00000175416,0.00013796422645089454,0.0007999388128103529
ENSG00000109062,0.00013794229840804716,0.0011173161236093557
ENSG00000104863,0.0001378780201577405,0.000755489584028439
ENSG00000182149,0.00013782794647380304,0.0012619396178405002
ENSG00000197162,0.00013779931490209507,0.0010258675302639729
ENSG00000124762,0.00013756079084806,0.0008916215472193532
ENSG00000120217,0.00013739025072536268,0.0018795356451624468
ENSG00000132326,0.00013737693707296171,0.003535064003161273
ENSG00000012232,0.00013731589655590406,0.000779839759047126
ENSG00000139436,0.0001371558342934247,0.00040449802780981347
ENSG00000116489,0.00013684534476228707,0.0013329325944057603
ENSG00000198961,0.00013683817642980766,0.0008918014058988605
ENSG00000059691,0.00013675662201500038,0.000705915417777902
ENSG00000103326,0.00013634453878310957,0.0007950787029801121
ENSG00000168827,0.00013620923389228728,0.0015789709073344735
ENSG00000101997,0.0001361886470992833,0.0008070911240478367
ENSG00000150776,0.00013618279526743805,0.0010373533607034515
ENSG00000173846,0.0001361189224800532,0.0006724108630081558
ENSG00000171310,0.00013604264990247785,0.0014408182852778265
ENSG00000100804,0.00013604112239429546,0.0007073244064313366
ENSG00000108819,0.00013600962322976159,0.000946525661190498
ENSG00000204160,0.00013600689723655416,0.0005593606116077697
ENSG00000171608,0.0001356837199818343,0.002154453538658045
ENSG00000158985,0.0001356245975696347,0.0022584656290264636
ENSG00000143772,0.00013556962802192696,0.0006647451402517332
ENSG00000122034,0.00013539141005046006,0.0029953264603646
ENSG00000135766,0.00013527006458718374,0.0007766759691485029
ENSG00000214087,0.00013510741727465036,0.0010817549828995936
ENSG00000064601,0.00013466561554603557,0.0010706398602444453
ENSG00000064666,0.00013448245942065243,0.001042360394467419
ENSG00000166128,0.00013440494325721962,0.0007962261234805079
ENSG00000137124,0.00013429944863527164,0.0009249549698548276
ENSG00000141428,0.00013424672735367005,0.0007679450000711898
ENSG00000102878,0.00013424044533738138,0.0023388501888704652
ENSG00000141965,0.0001338923905108635,0.0015840599127879352
ENSG00000198298,0.00013378149340574524,0.0009131822529683754
ENSG00000115365,0.00013353047331842523,0.0007307611988804
ENSG00000072506,0.00013351245754888235,0.0010895143596197075
ENSG00000104866,0.00013344382346005924,0.0006393340280171415
ENSG00000154016,0.00013339113004827256,0.0015284804285971318
ENSG00000197713,0.00013333075041101674,0.0015179658955762625
ENSG00000147789,0.0001331646351617996,0.0007564104633458822
ENSG00000139211,0.00013315607584654223,0.0007461139131238349
ENSG00000171960,0.00013301574285896352,0.0013117227116534226
ENSG00000120063,0.00013294651909025325,0.0017134854339812642
ENSG00000158161,0.00013289357058756003,0.0008054554297825495
ENSG00000138095,0.0001328854815605433,0.0015971064894442436
ENSG00000153214,0.00013269956351933833,0.002738249579609614
ENSG00000104643,0.00013265538428647173,0.0005863085543924484
ENSG00000242616,0.00013258232710657762,0.0007651903122035771
ENSG00000131981,0.00013245616667105175,0.0009213847269093211
ENSG00000139163,0.00013242968457370918,0.0007773267432268252
ENSG00000166477,0.00013241490232528214,0.004673642042572506
ENSG00000066027,0.0001324048460335007,0.0009451409990609371
ENSG00000127663,0.00013230840413047193,0.0020370202307222795
ENSG00000143324,0.00013217006067360772,0.0008727592086345277
ENSG00000123689,0.00013192690117786406,0.003178753455085559
ENSG00000272886,0.00013186166496013306,0.00044119985336593995
ENSG00000170471,0.00013184861182917185,0.0007726245916862585
ENSG00000111786,0.00013183853375864178,0.0008661974773571206
ENSG00000188725,0.00013177635959241586,0.0013241938435596845
ENSG00000105135,0.00013165521581348769,0.001834567225689279
ENSG00000125257,0.000131532621105833,0.0007239118265556356
ENSG00000137692,0.00013152360217448596,0.0009648296601675135
ENSG00000119574,0.00013150777756347907,0.0004012361054859452
ENSG00000189362,0.00013141100815359716,0.0016709564115037407
ENSG00000198740,0.00013134679350642898,0.00033030107962752026
ENSG00000150768,0.00013070887032446302,0.0007945424210768199
ENSG00000148842,0.00013055130156999862,0.00043598555197434677
ENSG00000088448,0.00013023763420548206,0.0009873165651117246
ENSG00000163519,0.00013023348501892517,0.0009514083911202956
ENSG00000160789,0.00013019564611579373,0.0014668810851883815
ENSG00000101347,0.00013004415905002681,0.0014480933238291713
ENSG00000032219,0.0001299851747745453,0.0007011839643419013
ENSG00000017797,0.00012972099694526844,0.0007447029331531163
ENSG00000276045,0.000129616250848564,0.001633628448153113
ENSG00000145715,0.00012959333210111235,0.0007062115311339837
ENSG00000121481,0.0001295720968396249,0.0008669111526491027
ENSG00000203879,0.00012951723904678722,0.0007778680487730178
ENSG00000163960,0.00012942487242782486,0.0006343819237158905
ENSG00000171204,0.00012930293252954716,0.001445088133797542
ENSG00000214029,0.00012925795690386382,0.0008807221018802766
ENSG00000100997,0.00012924659891858382,0.0008487140744602674
ENSG00000166228,0.00012921107674641644,0.0033797671665157115
ENSG00000148943,0.00012910025517977013,0.0004881681391068509
ENSG00000121774,0.00012906978914036148,0.0018340560113888056
ENSG00000216490,0.00012906264870852683,0.0022031554753427236
ENSG00000167074,0.00012904008836689412,0.003524174609895779
ENSG00000066933,0.00012877033523726934,0.0009393747014928326
ENSG00000254901,0.00012867943035189936,0.0008802985946555651
ENSG00000145494,0.00012856945065922774,0.0016868813455191954
ENSG00000082397,0.0001285609532728718,0.0013236849835338122
ENSG00000172197,0.0001284875909859816,0.0003995362749342282
ENSG00000157212,0.0001284184479864988,0.0034968148391634904
ENSG00000160410,0.00012841690913715522,0.0013473903545969147
ENSG00000105321,0.00012838117475354074,0.0012476942430136636
ENSG00000078237,0.00012828434351928918,0.000835566886324122
ENSG00000132436,0.00012800032115639759,0.0009855045335813869
ENSG00000119684,0.0001278571860384373,0.0005449736063817506
ENSG00000166971,0.00012781350790741895,0.000772157202195472
ENSG00000140006,0.00012777210923474577,0.0005537513120901153
ENSG00000175895,0.00012769234060839923,0.0006969923168818597
ENSG00000126264,0.00012758716314132559,0.0006822520669656117
ENSG00000169062,0.00012742122878813014,0.0007844516020163877
ENSG00000140853,0.00012741424889572994,0.00044670810966429764
ENSG00000174327,0.00012737731694585966,0.0007892972956583489
ENSG00000172345,0.00012702883493442003,0.001423575133609319
ENSG00000089902,0.00012702294696440578,0.0016151027113606232
ENSG00000110852,0.000126778752732146,0.0011675430805329293
ENSG00000070540,0.00012672014390166078,0.0004661277436546564
ENSG00000215712,0.00012667581379574455,0.0007183153054136618
ENSG00000196547,0.00012651541424690135,0.0012814824646010259
ENSG00000197976,0.0001264078766127633,0.0010310417782259504
ENSG00000188994,0.0001263448848784238,0.0004628001573446525
ENSG00000054654,0.00012634317272895647,0.0014015430576048912
ENSG00000177646,0.00012626469501790343,0.0007572022526816136
ENSG00000139684,0.00012622643424969396,0.0006632947812450905
ENSG00000101442,0.000126009376356118,0.0012601303515502233
ENSG00000141002,0.000125970610356405,0.0007558161593315513
ENSG00000204130,0.00012595088059576723,0.0006978940799484572
ENSG00000196776,0.00012594964850141387,0.0017121127409117324
ENSG00000142347,0.00012594749628108717,0.00063129177891531
ENSG00000136870,0.0001259067483128193,0.0008559121651905561
ENSG00000162073,0.00012584399465431342,0.0008321422429919771
ENSG00000113441,0.0001257366574683807,0.0006810876603621524
ENSG00000133460,0.00012567033983784087,0.0009236759041176144
ENSG00000120697,0.00012566330079463262,0.0009013456042836757
ENSG00000167792,0.00012516127802601848,0.001519506033151272
ENSG00000115652,0.00012490695906942456,0.0007680365102796336
ENSG00000185787,0.00012485678793866512,0.0011389972140298874
ENSG00000160213,0.00012485240562013799,0.0007670301883200171
ENSG00000147099,0.00012483051484102908,0.0005967183503918227
ENSG00000159256,0.0001248292563106939,0.0003237293377542723
ENSG00000129292,0.00012469615428264651,0.0008767962549364185
ENSG00000111906,0.00012454693776078296,0.0007998623358012218
ENSG00000167635,0.0001245381638187485,0.0009667379566557601
ENSG00000083099,0.0001243475234105961,0.0013585319821339638
ENSG00000013364,0.00012433307533028616,0.00035846581613724674
ENSG00000125089,0.0001242741181294992,0.0014281620248640307
ENSG00000185513,0.00012414560985119297,0.00278440722369682
ENSG00000187790,0.00012395852031622448,0.0005451735169453827
ENSG00000125746,0.00012394014261537766,0.0014382638342277652
ENSG00000136286,0.00012391152239914379,0.0016154425521510405
ENSG00000189180,0.00012386731161475597,0.0008110130047857119
ENSG00000070770,0.00012384258410309384,0.0008544971993451962
ENSG00000115504,0.00012382964618151026,0.0010480911225567795
ENSG00000105583,0.00012382781524513555,0.0012662039484115303
ENSG00000115758,0.00012382380452180937,0.0014082801842264724
ENSG00000080371,0.0001236899964633073,0.0010390233263790354
ENSG00000106052,0.0001235753399637189,0.0006566068528652467
ENSG00000158156,0.00012346192842043176,0.0007878866770564705
ENSG00000096063,0.00012344712147937381,0.0008372931147951118
ENSG00000162894,0.00012337830971105346,0.0008719712952941942
ENSG00000114423,0.0001231300845313966,0.0019940988699689677
ENSG00000122068,0.00012302064139884639,0.0009764593456931868
ENSG00000119421,0.00012290948120270416,0.0009363331651010977
ENSG00000170142,0.0001228457106408249,0.0009349786372887452
ENSG00000267680,0.00012284271235981321,0.003124312713598058
ENSG00000171224,0.00012273879727025058,0.0007415867948895864
ENSG00000116604,0.00012264031742713092,0.0022944716265577854
ENSG00000182952,0.00012242613188716335,0.0003296375967428634
ENSG00000129173,0.00012228456381902617,0.0034131949636880586
ENSG00000123268,0.00012227952992493546,0.003063760232763902
ENSG00000091317,0.0001222050687768745,0.0008104098549305796
ENSG00000169359,0.0001220574502789742,0.0016067975658403558
ENSG00000163993,0.00012202144456781982,0.0008588594313654423
ENSG00000033170,0.00012195891083705691,0.0018143864153885047
ENSG00000278619,0.0001217989166564892,0.0007434237346055948
ENSG00000136867,0.00012175815030240214,0.0014078060954257688
ENSG00000213593,0.00012167661465721338,0.0015487480961619558
ENSG00000214706,0.00012163023569322866,0.0008213274517934613
ENSG00000117450,0.00012162728793852573,0.0008387652403162088
ENSG00000171603,0.0001215378266080895,0.0004658481175420838
ENSG00000185753,0.00012149262825456862,0.0009218058819193568
ENSG00000198825,0.0001214567048365837,0.002095070994827715
ENSG00000164574,0.00012143391165271704,0.0007793254096195308
ENSG00000158555,0.00012136828045561886,0.0006635946215748565
ENSG00000123728,0.0001213349928767192,0.000565897623071664
ENSG00000141380,0.00012127373799614896,0.001516479915808189
ENSG00000107020,0.00012126904903875206,0.0007979790791546319
ENSG00000090060,0.0001212690233998211,0.0013902474419417443
ENSG00000132434,0.00012116325041707951,0.0007226649855128272
ENSG00000110031,0.00012109128249424425,0.001870579123593565
ENSG00000149781,0.00012091506904407187,0.0006374619976318403
ENSG00000075884,0.0001209095229754358,0.0017727537700842502
ENSG00000131899,0.00012088662110830592,0.0017331688666057487
ENSG00000111540,0.00012081605953545185,0.0006364569043063416
ENSG00000135045,0.00012079424769413599,0.0010286859307956564
ENSG00000094841,0.0001207593561562203,0.0003494980843130723
ENSG00000132388,0.00012066254037531134,0.0009347928024772325
ENSG00000183010,0.00012053549748078204,0.0009422096050806552
ENSG00000187446,0.00012030793248087192,0.0003181456885913221
ENSG00000171621,0.00012030123545433428,0.0008738288457647606
ENSG00000111605,0.00012028948460005849,0.006084279136746961
ENSG00000116786,0.00012022154935709016,0.0006955149682873102
ENSG00000140280,0.00012017244367481585,0.0009472115052120821
ENSG00000163605,0.00012016089550518819,0.0006636736892959758
ENSG00000101596,0.00012011730730465477,0.0014562448168940968
ENSG00000132109,0.00011990662352309202,0.0013152305061540383
ENSG00000204520,0.00011979643555003609,0.0009236639780550089
ENSG00000106479,0.00011977198626073385,0.0007451137525194433
ENSG00000168778,0.0001197413465608403,0.0007606937350367059
ENSG00000127561,0.00011968681341231192,0.0008458900931716154
ENSG00000189319,0.0001196321792410114,0.0008849023225329571
ENSG00000145050,0.00011961643907897887,0.0012173331835382893
ENSG00000140526,0.00011958382244097516,0.0006721497334302563
ENSG00000164062,0.00011956598043978985,0.0009009655772810577
ENSG00000188739,0.00011956393379092109,0.0007302066707244364
ENSG00000174886,0.00011942270332445237,0.0008983202452222971
ENSG00000130764,0.00011940371637668641,0.000915017075627981
ENSG00000185404,0.00011940196312511329,0.0010804078042816788
ENSG00000136816,0.00011936483601393766,0.0007717116984725087
ENSG00000068400,0.00011930027848502432,0.0006847683021925572
ENSG00000163728,0.0001191394635421875,0.0013094807360177479
ENSG00000198176,0.00011907654534273782,0.003475181565912744
ENSG00000136144,0.00011888413781037418,0.0019739592165500196
ENSG00000173545,0.0001188614559195255,0.0010643811888529343
ENSG00000167186,0.00011881426467908786,0.0006987500762485523
ENSG00000087074,0.00011881335610457128,0.0009922758264080825
ENSG00000112210,0.00011873357522830243,0.0009254080445021306
ENSG00000115421,0.00011867856737643047,0.0010289136740593192
ENSG00000138035,0.00011867530225009676,0.0014917398141647588
ENSG00000127184,0.0001185406710231534,0.0015003953360069374
ENSG00000080802,0.00011832797228233228,0.0011236823548975814
ENSG00000102245,0.00011830867776490071,0.0014564519132179098
ENSG00000100281,0.00011820680106158229,0.0007722633891435063
ENSG00000110848,0.00011810270280304137,0.0009264352959123186
ENSG00000197548,0.00011797141074348367,0.0008323945607455147
ENSG00000139433,0.00011794517487491142,0.0010786254278462109
ENSG00000002586,0.00011780152350894838,0.000743564789747444
ENSG00000154945,0.00011774151840408361,0.0009008147632531391
ENSG00000173530,0.00011770753854771234,0.0007986669219682248
ENSG00000168228,0.00011739025018510263,0.0006968843704568652
ENSG00000235162,0.00011727136524838306,0.0023406469214210736
ENSG00000143373,0.00011720346979923174,0.0006726335825434178
ENSG00000160209,0.00011713537279601127,0.0007787645848099347
ENSG00000177494,0.00011706568021421562,0.0009370334031423072
ENSG00000106771,0.00011703694223593764,0.0013616618266521655
ENSG00000124172,0.0001170231996788688,0.0011100500817835112
ENSG00000166233,0.00011701422725754408,0.0009015092781195265
ENSG00000189190,0.00011688463643035506,0.0008586327321262405
ENSG00000164967,0.00011683994702146618,0.0007661371082454173
ENSG00000178307,0.00011683585813791767,0.000585011667014858
ENSG00000139629,0.00011683412881510326,0.0011743002460542886
ENSG00000163513,0.00011678659633828475,0.000501578287602889
ENSG00000178502,0.0001167030430957782,0.0009019548158171076
ENSG00000162601,0.00011659736490844669,0.0007748168271418453
ENSG00000171302,0.00011656520536993774,0.0006653008165943923
ENSG00000111348,0.00011648782590201645,0.004157245313783335
ENSG00000182372,0.00011640893162120183,0.0007630399205971923
ENSG00000180035,0.00011633655954674115,0.0011008157010802839
ENSG00000184381,0.00011632892294926956,0.0009063287691583956
ENSG00000145386,0.00011628696721493192,0.0023450300705406386
ENSG00000121067,0.00011619059698193604,0.0011974347196416011
ENSG00000114544,0.00011618324224441074,0.00045114763273938313
ENSG00000138185,0.00011616275847725574,0.0014857656795708902
ENSG00000132361,0.00011611721509749655,0.0011584380525009287
ENSG00000138764,0.00011593376371734436,0.0007826583041813609
ENSG00000151348,0.00011567403528578729,0.000982213362246162
ENSG00000035681,0.00011551742070840808,0.0007622213443431304
ENSG00000163719,0.00011551184952675812,0.0008965520634688724
ENSG00000243449,0.00011541569754423004,0.0012031082278236593
ENSG00000123505,0.00011534949268834188,0.0011507415731424734
ENSG00000196588,0.00011520895583752813,0.0025200766094862904
ENSG00000159079,0.00011517743099831947,0.0032604032926307007
ENSG00000092531,0.0001149904340780633,0.0008447723422913651
ENSG00000197147,0.0001147956729520705,0.0009238383823113566
ENSG00000164405,0.00011449199652344464,0.00180263690992646
ENSG00000119782,0.0001144896568093103,0.0007917111575887313
ENSG00000178719,0.00011433555788200293,0.0006194631153674635
ENSG00000087470,0.00011424538676915246,0.0013561647734407717
ENSG00000121851,0.00011415363067285112,0.0008194242546564659
ENSG00000167815,0.00011412172152324085,0.0016182246036015838
ENSG00000100722,0.00011375138019161342,0.0010799850133972424
ENSG00000165240,0.0001136544312094537,0.0006655220930480935
ENSG00000104731,0.00011364188768047191,0.0007957536423847521
ENSG00000165527,0.00011352464537554132,0.0027947346398053442
ENSG00000112144,0.00011348063795407541,0.0013619273271281496
ENSG00000160746,0.00011346465530103308,0.0008730158469328461
ENSG00000006652,0.00011342780565628464,0.0008568920416369255
ENSG00000076043,0.00011328537286344755,0.0010933043063677916
ENSG00000143222,0.00011315095750310034,0.0009861320660974695
ENSG00000140455,0.00011307397259888807,0.0006110692852313661
ENSG00000214160,0.00011306546312244982,0.0007802264652673587
ENSG00000143390,0.00011304424513467365,0.0036983198991205
ENSG00000174177,0.00011297824469578409,0.0003368523160894347
ENSG00000184677,0.00011296275041783176,0.0004889166819268317
ENSG00000143771,0.00011294217705049875,0.0012851846018458938
ENSG00000101193,0.00011293397527445916,0.0007751160473741482
ENSG00000122482,0.00011281835266701816,0.001212032135577472
ENSG00000126858,0.0001127469845548914,0.00070746940424797
ENSG00000182544,0.0001127245489053298,0.0007203949795265434
ENSG00000139117,0.00011255628219000828,0.0008798927207753149
ENSG00000164172,0.00011239892195273095,0.001464338993445349
ENSG00000122783,0.00011238659037318792,0.0005233388033684511
ENSG00000138674,0.00011225115099598674,0.0017460616353258988
ENSG00000134852,0.00011220385060272351,0.0025076182212059005
ENSG00000132478,0.0001121464467353506,0.0007076804129106639
ENSG00000186827,0.00011198308318119735,0.0008502352509127031
ENSG00000130159,0.00011182830163064325,0.0007939859577423413
ENSG00000167202,0.00011162721975559921,0.0008185355215275705
ENSG00000162511,0.00011162577124489748,0.0013262253594345933
ENSG00000085733,0.00011146637876345523,0.0006176365680894168
ENSG00000168894,0.00011135621848101713,0.0008945532767733926
ENSG00000198734,0.00011113623929405582,0.0007091719583635411
ENSG00000120805,0.00011102097621951285,0.0011330216356777527
ENSG00000140379,0.00011101821827752319,0.0009508373676075829
ENSG00000064545,0.00011086199654749361,0.00039276248551318115
ENSG00000173163,0.00011084486177391869,0.0006545106961884197
ENSG00000070759,0.00011071083414891494,0.0012287667906585775
ENSG00000105339,0.00011048260749079284,0.0008474220557007513
ENSG00000117528,0.00011046999410675993,0.0009325164400267099
ENSG00000128271,0.00011039229878001875,0.0008547083814607809
ENSG00000155016,0.00011035182117310322,0.0009247244687175577
ENSG00000144843,0.0001101851579183894,0.0007791863927341914
ENSG00000101557,0.00011018157113743153,0.0008242466249741669
ENSG00000188215,0.000110166941387026,0.00044132200943924595
ENSG00000085982,0.00011010537748498575,0.0004999337865913045
ENSG00000167470,0.00011005321586662771,0.0011608180892988462
ENSG00000100523,0.00011002434370372596,0.0008946390003003228
ENSG00000135506,0.00011001166252332268,0.0009469331554349612
ENSG00000157954,0.0001098047696600326,0.0013458434508519797
ENSG00000136938,0.00010974396921058501,0.0008906343233391971
ENSG00000033050,0.00010973135232736493,0.0007267129156751208
ENSG00000137486,0.00010951456612385943,0.0005078847576703813
ENSG00000128463,0.00010939372293537651,0.0012175508450979588
ENSG00000106948,0.00010939302884089398,0.002561949839120055
ENSG00000083807,0.00010928783140526043,0.0005382353340068945
ENSG00000117625,0.00010915007406814207,0.0013857442174196126
ENSG00000151748,0.00010912089054137193,0.001013572325816802
ENSG00000166887,0.00010911360623654126,0.0007736559131893712
ENSG00000105186,0.00010887638300454157,0.00033890905436625193
ENSG00000250312,0.00010886900560122001,0.0009756090428765548
ENSG00000154144,0.00010883059005559447,0.0008159928533454808
ENSG00000121931,0.0001087738826470402,0.00043297106780781187
ENSG00000111371,0.0001086685724139554,0.0012546965722132102
ENSG00000136950,0.00010866408123520274,0.0017658688219720788
ENSG00000161298,0.00010861045236221262,0.0023316566609396026
ENSG00000147130,0.00010854369685648447,0.00035722306916197383
ENSG00000196154,0.00010844398961598588,0.001266076337268393
ENSG00000160741,0.00010827742818350962,0.001219493828047425
ENSG00000023902,0.0001082539447301414,0.001104692303654557
ENSG00000131374,0.00010810836384078706,0.00033131659167099666
ENSG00000273802,0.00010792250075485407,0.001454926076617972
ENSG00000125870,0.00010791947985437423,0.0012200822889017395
ENSG00000122877,0.00010774036090670579,0.0028062192432443643
ENSG00000130813,0.00010771115236731444,0.0006044647555433401
ENSG00000142186,0.00010763307122458658,0.0007082091938596339
ENSG00000075142,0.00010754713575460498,0.0010896006036548692
ENSG00000010810,0.00010754129739901047,0.00213489800534333
ENSG00000106546,0.00010735098591929471,0.007695338265869303
ENSG00000170571,0.00010734669675616425,0.0017654719067716703
ENSG00000113328,0.00010725080394577398,0.0006363477290169261
ENSG00000156026,0.00010709121171483689,0.000911842944218894
ENSG00000015285,0.00010702347480250833,0.0009797558733366143
ENSG00000153130,0.00010686643922573458,0.000816323117172878
ENSG00000005844,0.00010683148716500335,0.0009472328802395734
ENSG00000157514,0.00010668554781869117,0.0017350647060282987
ENSG00000116127,0.00010647434773305955,0.00036746587908801726
ENSG00000009780,0.0001064294378900958,0.0005588945045780509
ENSG00000102409,0.00010641069753560674,0.0010440176804186552
ENSG00000243317,0.00010626311177494688,0.0009136339369254197
ENSG00000186193,0.00010625250085941826,0.0007269290881183767
ENSG00000132205,0.00010588221247930643,0.0005117427259500755
ENSG00000092820,0.0001058429647714428,0.0018639306695630122
ENSG00000119929,0.00010571834639781024,0.0012094987064344745
ENSG00000166199,0.00010567027733860379,0.0009568643501828616
ENSG00000173905,0.0001056023960059187,0.0009632763275319262
ENSG00000146066,0.00010554515814729038,0.0010154675457826577
ENSG00000111877,0.00010554394938982959,0.0009009874772957655
ENSG00000159208,0.00010540604306410819,0.001258857205415412
ENSG00000071073,0.00010536129585902953,0.0011810127628581286
ENSG00000115286,0.00010529512232806645,0.002066532122455693
ENSG00000100288,0.00010529136721035935,0.0003190596372370897
ENSG00000203950,0.00010520379327425873,0.0009219409163114209
ENSG00000135124,0.0001050398300347394,0.0008804358098077948
ENSG00000184436,0.00010494172207847608,0.00037120246938614036
ENSG00000101447,0.00010479107249080045,0.0005294484843870158
ENSG00000135074,0.00010476085967192571,0.002259818960761731
ENSG00000128585,0.00010471753551566163,0.0007783521845186207
ENSG00000103495,0.00010469688704469974,0.0023565918845779485
ENSG00000256683,0.0001045990325867092,0.002267053682838023
ENSG00000196730,0.00010453149361995237,0.00044094478179942725
ENSG00000125885,0.00010449080715215583,0.0011592833173522203
ENSG00000142669,0.00010448492690716292,0.0017739317701390858
ENSG00000115808,0.00010442751524428167,0.0004888711745738188
ENSG00000163681,0.00010440610804426062,0.0006542058892175289
ENSG00000158669,0.00010403006935917704,0.0006846959088601508
ENSG00000226479,0.00010400003219273862,0.0007865056394564954
ENSG00000132591,0.00010394905600892501,0.0008469090823507999
ENSG00000102349,0.00010387915838592854,0.00198281337899222
ENSG00000128604,0.00010386967695472378,0.002592733118672428
ENSG00000020633,0.00010381175730018377,0.004711030592687347
ENSG00000197275,0.00010375123230302861,0.0009155667037566484
ENSG00000163512,0.0001037491150639356,0.0007613452833091441
ENSG00000088035,0.00010374443714352502,0.000926191215711491
ENSG00000033030,0.00010372411431225766,0.001138559686554718
ENSG00000116771,0.00010352461115829367,0.0005209698937176253
ENSG00000196391,0.00010348399326012019,0.0009470662283395567
ENSG00000178199,0.00010337147182926866,0.0005889420842401635
ENSG00000143224,0.00010331336945279604,0.0007806219449049082
ENSG00000114902,0.00010328909871385074,0.0007465307946057019
ENSG00000198087,0.00010327972621160472,0.0008505879658586244
ENSG00000083828,0.00010317915083586387,0.0004367526843514864
ENSG00000119820,0.00010313968014592716,0.0006756470172199186
ENSG00000164114,0.00010301797825915087,0.0007885756023439854
ENSG00000182199,0.00010267535104161525,0.0007816980836698918
ENSG00000181007,0.00010267329723640545,0.0011169818690118613
ENSG00000165272,0.00010265322430974413,0.0018497804734421291
ENSG00000141994,0.000102635688347048,0.0012555689504847817
ENSG00000013374,0.00010258838486608354,0.0007360884363821249
ENSG00000185347,0.0001025585138546807,0.0008343225237345727
ENSG00000178974,0.0001024436740382968,0.0007853238696121615
ENSG00000198721,0.00010241964535894778,0.0012701287082997176
ENSG00000081320,0.00010217524957214927,0.0029177882069759617
ENSG00000117153,0.00010213131379607683,0.0011981290228155232
ENSG00000141682,0.00010199278176223688,0.0029642301264462944
ENSG00000076108,0.00010184298742097598,0.0017494868151848703
ENSG00000167384,0.00010180903380273078,0.0007575744711440102
ENSG00000163104,0.00010175696379099851,0.0012170917162729858
ENSG00000168137,0.0001016024559635429,0.0008874572687373006
ENSG00000240065,0.0001014644795167325,0.0013833549253658628
ENSG00000149932,0.00010136925857927725,0.0007242237335454472
ENSG00000104611,0.00010128403630376047,0.0006369765001487673
ENSG00000120616,0.00010127346862617181,0.0014935585931735577
ENSG00000101084,0.00010122954726403346,0.0006787521301945595
ENSG00000158828,0.00010114092832773033,0.0007876106764620862
